user_id,education,experience_years,skills,interests,certification,learning_source,projects_count,dominant_project_domain,target_career
4a14fa73,MCA,2,"ansible, bash, azure, cloud computing",cloud infrastructure,Google Cloud Professional,online-course,4,cloud,Cloud Engineer
9df5a81f,BSc,0,"postgresql, microservices, rest apis, sql, python",devops,Udemy Web Dev,online-course,2,web,Backend Developer
e2231e97,Diploma,5,"swift, git, dart, rest apis, firebase",backend development,Google Associate Android,university,3,mobile,Mobile Developer
5369be53,BTech,8,"ansible, terraform, linux, bash",devops,,university,5,devops,DevOps Engineer
65850af3,BTech,4,"linux, ci/cd, terraform, bash, ansible",cloud infrastructure,,bootcamp,4,devops,DevOps Engineer
37b7dcaa,BTech,2,"docker, bash, linux",cloud infrastructure,Kubernetes CKA,university,2,devops,DevOps Engineer
ef579265,Diploma,7,"seo, copywriting, google analytics, social media, digital marketing, linux",business intelligence,Google Analytics,self-taught,3,marketing,Digital Marketer
c7a5ec73,BSc,1,"r, excel, data analysis, tableau",data engineering,Tableau Desktop,university,3,data,Data Analyst
861b1cf1,Diploma,4,"javascript, html, webpack, css, nodejs",mobile development,,self-taught,2,web,Web Developer
07b3a8de,BCA,1,"react, html, docker, nodejs",frontend development,,workplace,3,web,Full Stack Developer
1a077740,Diploma,6,"wireframing, adobe xd, prototyping",product strategy,Meta Front-End Developer,university,7,design,UI/UX Designer
0a3ee505,BTech,6,"ci/cd, linux, git, python",backend development,,university,6,devops,DevOps Engineer
99254aea,BBA,0,"copywriting, google analytics, seo",growth marketing,Coursera Marketing,workplace,3,marketing,Digital Marketer
21af5d9d,BTech,4,"git, android, firebase, react native, flutter, javascript",backend development,Google Associate Android,workplace,5,mobile,Mobile Developer
1e7f145d,BBA,1,"jira, requirements gathering, business analysis, process mapping, product management",product strategy,Microsoft Power BI,university,3,business,Business Analyst
9697981b,BSc,3,"python, linux, ethical hacking, siem",backend development,CompTIA Security+,university,5,security,Cybersecurity Analyst
8bb870c7,MBA,7,"agile, jira, excel, user research",product strategy,PMP,online-course,5,business,Product Manager
965c5b27,Diploma,2,"javascript, react, html, nodejs, typescript, webpack",mobile development,Meta Front-End Developer,university,3,web,Web Developer
a65aebc7,MCA,3,"penetration testing, ethical hacking, cryptography, networking",cybersecurity,AWS Security,university,3,security,Cybersecurity Analyst
2734a86e,MBA,1,"ansible, aws, docker, cloud computing, python, agile",backend development,,self-taught,2,cloud,Cloud Engineer
8520eb80,Diploma,3,"wireframing, roadmapping, jira, excel, product management",business intelligence,,online-course,3,business,Product Manager
39dc61c2,Diploma,0,"webpack, javascript, css, docker",frontend development,,university,2,web,Web Developer
f6f76c4a,MBA,5,"deep learning, python, kubernetes, machine learning, nodejs",devops,,online-course,7,ml,ML Engineer
9a533d31,BTech,2,"docker, terraform, jenkins, ansible",devops,Google Cloud Professional,online-course,5,devops,DevOps Engineer
9b39c8e5,BCA,3,"cybersecurity, ethical hacking, networking, firewall, siem",cybersecurity,CompTIA Security+,university,3,security,Cybersecurity Analyst
974c6125,MBA,1,"python, redis, java, rest apis, postgresql, git",devops,,bootcamp,2,web,Backend Developer
d408713f,BBA,5,"sql, power bi, statistics, r, tableau",machine learning,IBM Data Analyst,online-course,7,data,Data Analyst
60677053,BCA,1,"nodejs, linux, javascript, sql, typescript",devops,AWS DevOps,self-taught,2,web,Full Stack Developer
2b87072b,BCA,7,"rest apis, postgresql, sql, redis",backend development,Oracle Java,bootcamp,3,web,Backend Developer
872f8dc4,MCA,2,"cloud computing, google cloud, aws",backend development,Google Cloud Professional,university,4,cloud,Cloud Engineer
55896d92,Diploma,1,"data analysis, business analysis, google analytics, excel, python, wireframing",data engineering,,online-course,3,data,Data Analyst
caf83810,Diploma,1,"sass, react, css, figma, javascript",mobile development,Meta Front-End Developer,workplace,2,web,Web Developer
9bf9c965,BBA,6,"excel, tableau, sql, agile, requirements gathering, python",product strategy,CBAP,university,3,business,Business Analyst
05812bbe,BSc,4,"deep learning, docker, machine learning, pytorch",devops,TensorFlow Developer,university,5,ml,ML Engineer
18ad9787,Diploma,0,"user research, figma, css, product management, sketch, wireframing",ux research,,university,0,none,UI/UX Designer
08e8a502,BBA,5,"jira, agile, power bi, excel",product strategy,,workplace,7,business,Business Analyst
f23d9315,BTech,5,"jira, sql, excel, business analysis, process mapping",business intelligence,PMP,self-taught,6,business,Business Analyst
d3dffcf7,BCA,5,"python, docker, sql, rest apis",cloud infrastructure,Udemy Web Dev,university,5,web,Backend Developer
7f8c4ae8,BBA,6,"docker, terraform, jenkins, bash, sql",devops,,university,5,devops,DevOps Engineer
e008615f,BCA,5,"docker, linux, ci/cd, git, terraform",devops,Azure DevOps,bootcamp,7,devops,DevOps Engineer
7e4dcd96,BSc,1,"adobe xd, javascript, ui/ux, wireframing, prototyping",product strategy,,self-taught,1,design,UI/UX Designer
4e42418f,BSc,3,"power bi, google analytics, excel",data engineering,,workplace,3,data,Data Analyst
1f2d0152,MCA,5,"feature engineering, tensorflow, pytorch",data engineering,,online-course,7,ml,ML Engineer
16535f71,MCA,2,"siem, ethical hacking, cloud computing, linux, networking",backend development,CISSP,online-course,3,security,Cybersecurity Analyst
bc883ec9,BTech,1,"ansible, docker, linux, kubernetes, prometheus",cloud infrastructure,AWS DevOps,university,2,devops,DevOps Engineer
668d8f53,Diploma,12,"okrs, jira, excel, product management, agile",product strategy,Coursera PM,online-course,7,business,Product Manager
eb7388c0,MCA,6,"tableau, numpy, statistics, data analysis",data engineering,DeepLearning.AI,self-taught,3,data,Data Scientist
5aa2bb9e,BSc,5,"excel, data analysis, google analytics",data engineering,IBM Data Analyst,online-course,7,data,Data Analyst
9c2e8e21,BSc,1,"kubernetes, tensorflow, machine learning",devops,Coursera ML,university,3,ml,ML Engineer
6dd9b32f,MBA,4,"sql, product management, jira, excel",growth marketing,Scrum Master,university,5,business,Product Manager
56b2d093,BTech,3,"nodejs, sql, git, javascript, next.js, digital marketing",devops,,online-course,3,web,Full Stack Developer
cf4697d1,BBA,3,"business analysis, data analysis, sql, power bi, machine learning, statistics",business intelligence,DeepLearning.AI,online-course,5,data,Data Scientist
729f24d2,MBA,3,"python, agile, jira, requirements gathering, business analysis",growth marketing,TensorFlow Developer,online-course,5,business,Business Analyst
74d709e2,BCA,7,"linux, kubernetes, bash, terraform, ci/cd",backend development,Azure DevOps,online-course,5,devops,DevOps Engineer
aeb793a1,BBA,2,"flutter, javascript, dart, swift, firebase",backend development,,bootcamp,5,mobile,Mobile Developer
fdfabb99,BCA,5,"roadmapping, product management, jira, okrs, css",business intelligence,,online-course,6,business,Product Manager
33992a50,Diploma,7,"ci/cd, prometheus, kubernetes, ansible, terraform",backend development,AWS DevOps,workplace,6,devops,DevOps Engineer
2ac28e0a,BTech,2,"sql, react, docker",backend development,Meta Front-End Developer,university,3,web,Full Stack Developer
00dd0df7,MCA,1,"data analysis, business analysis, python, r",data engineering,DeepLearning.AI,university,3,data,Data Scientist
31b4b814,Diploma,2,"siem, ethical hacking, penetration testing, networking",cybersecurity,CISSP,university,5,security,Cybersecurity Analyst
272ac2e6,MBA,4,"power bi, process mapping, business analysis, jira, sql",business intelligence,,workplace,2,business,Business Analyst
8b6170da,BTech,4,"css, nodejs, next.js",devops,Meta Front-End Developer,university,3,web,Full Stack Developer
dc72e22e,MCA,2,"java, sql, nodejs, docker, react native",cloud infrastructure,,university,5,web,Backend Developer
7ac22942,MBA,4,"spark, machine learning, python, deep learning, tensorflow, kubernetes",machine learning,,self-taught,4,ml,ML Engineer
28e36cf9,BTech,4,"spark, deep learning, pytorch",machine learning,,workplace,4,ml,ML Engineer
df6ca852,MBA,3,"user research, adobe xd, design systems, html, product management, roadmapping",ux research,Google UX Design,online-course,4,design,UI/UX Designer
6ee666d8,Diploma,3,"rest apis, javascript, flutter, kotlin, react native",backend development,Udemy Mobile Dev,university,4,mobile,Mobile Developer
4f16ed7d,BSc,0,"javascript, webpack, html, figma",ux research,freeCodeCamp,university,2,web,Web Developer
ac5b62ec,BTech,0,"nodejs, html, javascript, git",frontend development,freeCodeCamp,university,1,web,Full Stack Developer
2346b5c2,MCA,5,"firewall, ethical hacking, cybersecurity, siem, kubernetes",backend development,CompTIA Security+,university,6,security,Cybersecurity Analyst
0e8acd19,BSc,3,"data analysis, tableau, r, excel, statistics",machine learning,Google Data Analytics,university,5,data,Data Analyst
5125e258,Diploma,5,"networking, penetration testing, linux, ethical hacking, cybersecurity, python",cybersecurity,AWS Security,online-course,8,security,Cybersecurity Analyst
e10303f5,BSc,5,"html, javascript, figma, react, nodejs, sass",mobile development,freeCodeCamp,workplace,4,web,Web Developer
81665ee5,BTech,4,"linux, kubernetes, bash, git",backend development,Kubernetes CKA,university,4,devops,DevOps Engineer
cf726c1a,MCA,3,"git, terraform, linux, bash, kubernetes, firebase",devops,AWS DevOps,university,4,devops,DevOps Engineer
aed965f8,BBA,0,"dart, swift, firebase, react native, agile",backend development,,bootcamp,3,mobile,Mobile Developer
588c6b41,BSc,2,"spark, deep learning, machine learning, docker",machine learning,DeepLearning.AI,university,3,ml,ML Engineer
45605052,MBA,5,"terraform, cloud computing, kubernetes, python, docker, azure",backend development,AWS DevOps,workplace,4,cloud,Cloud Engineer
43601a65,Diploma,5,"docker, jenkins, ci/cd, prometheus, linux",devops,Azure DevOps,online-course,6,devops,DevOps Engineer
b8122b02,BBA,6,"okrs, python, wireframing, agile, roadmapping",business intelligence,Product School PM,university,6,business,Product Manager
7217318d,BTech,5,"ethical hacking, firewall, cybersecurity, penetration testing",cloud infrastructure,CISSP,university,3,security,Cybersecurity Analyst
a32c4739,BCA,2,"cloud computing, azure, kubernetes, python, networking",devops,,bootcamp,2,cloud,Cloud Engineer
4642601f,BCA,4,"bash, linux, cybersecurity, penetration testing",cloud infrastructure,AWS Security,bootcamp,2,security,Cybersecurity Analyst
bf83ba0a,BTech,2,"data analysis, power bi, sql, google analytics, css",data engineering,,online-course,5,data,Data Analyst
5dc6964e,Diploma,6,"adobe xd, prototyping, sketch, wireframing, ui/ux, java",frontend development,,self-taught,3,design,UI/UX Designer
408b9128,BBA,3,"rest apis, mongodb, microservices, nodejs, python",cloud infrastructure,,self-taught,4,web,Backend Developer
67d947e1,BTech,3,"linux, cybersecurity, networking, python",backend development,,workplace,3,security,Cybersecurity Analyst
5c6b1032,BSc,7,"cybersecurity, firewall, ethical hacking, figma",cloud infrastructure,CompTIA Security+,university,4,security,Cybersecurity Analyst
6fa0da7b,BCA,0,"digital marketing, ads, seo, react",growth marketing,HubSpot Marketing,online-course,3,marketing,Digital Marketer
fcb1a43e,BTech,5,"bash, docker, cloud computing, google cloud",backend development,Google Cloud Professional,university,3,cloud,Cloud Engineer
4f989fc8,BBA,4,"sql, typescript, html, nodejs, mongodb",backend development,Udemy Web Dev,online-course,4,web,Full Stack Developer
4db7fe34,BTech,5,"linux, ci/cd, prometheus, docker",devops,,self-taught,4,devops,DevOps Engineer
b44eb3bc,BCA,0,"sql, javascript, next.js, nodejs, css",frontend development,,university,3,web,Full Stack Developer
fafea074,Diploma,2,"swift, javascript, dart, firebase",frontend development,Google Associate Android,university,3,mobile,Mobile Developer
1f327b41,BCA,1,"html, typescript, react, next.js, javascript",ux research,Udemy Web Dev,university,2,web,Web Developer
f186fb60,MBA,5,"html, css, typescript, react, git, javascript",mobile development,freeCodeCamp,online-course,4,web,Web Developer
d2e35647,MBA,5,"pandas, excel, python, machine learning, sql, statistics",business intelligence,IBM Data Science,online-course,7,data,Data Scientist
63f0bcc4,MCA,4,"python, data analysis, tableau",machine learning,,university,3,data,Data Scientist
698c1ad2,Diploma,3,"ethical hacking, cybersecurity, linux, siem",cloud infrastructure,CompTIA Security+,university,4,security,Cybersecurity Analyst
36a4f41c,BBA,4,"tableau, statistics, power bi, google analytics, excel",machine learning,Microsoft Power BI,online-course,5,data,Data Analyst
c49938b6,MBA,7,"agile, user research, roadmapping, excel, python",growth marketing,Product School PM,university,3,business,Product Manager
fa77c067,BBA,5,"docker, kubernetes, terraform, ci/cd, jenkins",cloud infrastructure,Kubernetes CKA,online-course,6,devops,DevOps Engineer
6d06a929,BBA,4,"networking, docker, cloud computing, azure, aws",cloud infrastructure,AWS DevOps,self-taught,5,cloud,Cloud Engineer
7321b713,BTech,2,"machine learning, docker, python, feature engineering, pytorch",data engineering,,university,2,ml,ML Engineer
77f2b8fb,BBA,4,"cybersecurity, networking, python",cloud infrastructure,CompTIA Security+,workplace,2,security,Cybersecurity Analyst
27dd1a79,BTech,4,"pandas, statistics, sql, machine learning, r, python",business intelligence,,online-course,2,data,Data Scientist
bf27c425,BSc,4,"terraform, linux, ci/cd, bash, prometheus",devops,,self-taught,4,devops,DevOps Engineer
26c309bc,MCA,6,"ansible, aws, azure, docker, linux",backend development,AWS Solutions Architect,university,5,cloud,Cloud Engineer
55d75426,Diploma,4,"html, typescript, javascript, webpack",frontend development,,workplace,4,web,Web Developer
3098499a,MCA,1,"power bi, numpy, statistics, data analysis",business intelligence,,university,2,data,Data Scientist
fc81ecf1,BCA,2,"spark, kubernetes, pytorch, deep learning, machine learning",devops,,online-course,5,ml,ML Engineer
1b8e7aec,BBA,3,"linux, cybersecurity, ethical hacking, firewall",cloud infrastructure,AWS Security,university,3,security,Cybersecurity Analyst
fbe0c008,BBA,3,"flutter, kotlin, firebase, html",backend development,,online-course,5,mobile,Mobile Developer
8015ab99,MBA,5,"agile, sql, power bi, excel, tableau",product strategy,Scrum Master,workplace,7,business,Business Analyst
