user_id,education,experience_years,skills,interests,certification,target_career
cb547815,BSc,1,"['product management', 'python', 'business', 'excel']",['business'],AWS Certification,Product Manager
08c8078c,Diploma,0,"['css', 'javascript', 'aws', 'html']",['web development'],Udemy Web Dev,Web Developer
4f77afc1,BCA,2,"['tableau', 'content writing', 'networking', 'cloud computing', 'python']",['marketing'],Udemy Web Dev,Digital Marketer
d7d426f9,BSc,2,"['power bi', 'figma', 'product management', 'nodejs', 'sql', 'business']",['business'],Coursera ML,Product Manager
858cf7f4,MBA,4,"['aws', 'cloud computing', 'sql', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
d41e11df,Diploma,2,"['aws', 'cybersecurity', 'azure']",['ai'],None,Cloud Engineer
173e3799,BSc,10,"['css', 'networking', 'cybersecurity', 'java']",['security'],Coursera ML,Cybersecurity Analyst
655389c8,BCA,0,"['power bi', 'cybersecurity', 'product management', 'content writing', 'python', 'excel', 'business']",['business'],AWS Certification,Product Manager
d8ae1003,MBA,8,"['react', 'seo', 'ui/ux', 'machine learning', 'deep learning']",['ai'],Google Data Analytics,ML Engineer
ecc6213d,BTech,5,"['nodejs', 'sql', 'java', 'html']",['web development'],Google Data Analytics,Backend Developer
0dc45c85,MBA,4,"['react', 'seo', 'cybersecurity']",['security'],Azure Fundamentals,Cybersecurity Analyst
5898ef28,Diploma,10,"['aws', 'product management', 'seo', 'machine learning', 'deep learning', 'python', 'data analysis']",['ai'],Udemy Web Dev,ML Engineer
ae03025b,Diploma,9,"['product management', 'seo', 'excel', 'nodejs', 'data analysis', 'business']",['business'],Udemy Web Dev,Product Manager
396812c3,Diploma,8,"['aws', 'react', 'html', 'cloud computing', 'azure']",['ai'],None,Cloud Engineer
ba02d0a4,BSc,10,"['product management', 'seo', 'machine learning', 'excel', 'business']",['business'],Google Data Analytics,Product Manager
93215ace,BCA,4,"['javascript', 'cloud computing', 'cybersecurity']",['security'],Azure Fundamentals,Cybersecurity Analyst
1967e365,BTech,2,"['product management', 'content writing', 'html', 'javascript', 'deep learning', 'excel', 'business']",['business'],Coursera ML,Product Manager
44a33bd1,BTech,3,"['javascript', 'cloud computing', 'html']",['web development'],Azure Fundamentals,Web Developer
8e2654a0,MBA,5,"['ui/ux', 'aws']",['design'],AWS Certification,UI/UX Designer
4b69421c,Diploma,5,"['digital marketing', 'sql', 'java']",['web development'],None,Backend Developer
34b41e52,BTech,7,"['machine learning', 'data analysis', 'seo', 'python']",['ai'],None,Data Scientist
d5724ae8,MCA,3,"['product management', 'python', 'excel', 'azure', 'business']",['business'],None,Product Manager
a2de3322,Diploma,2,"['c++', 'deep learning', 'excel', 'nodejs', 'sql']",['business'],Azure Fundamentals,Product Manager
a8553ad7,BTech,2,"['react', 'figma']",['design'],Google Data Analytics,UI/UX Designer
516e18c4,MBA,7,"['aws', 'content writing', 'cloud computing', 'excel', 'azure']",['ai'],Udemy Web Dev,Cloud Engineer
056373e0,MCA,5,"['product management', 'cybersecurity']",['security'],Udemy Web Dev,Cybersecurity Analyst
f29e9125,MBA,2,"['css', 'c++', 'figma', 'product management', 'ui/ux', 'deep learning']",['design'],Google Data Analytics,UI/UX Designer
e443ac6f,Diploma,9,"['css', 'react', 'sql', 'figma']",['web development'],None,Web Developer
87c26797,Diploma,9,"['machine learning', 'data analysis', 'html']",['ai'],Azure Fundamentals,Data Scientist
ae466f42,BSc,10,"['ui/ux', 'excel', 'figma']",['design'],Udemy Web Dev,UI/UX Designer
18196b55,MCA,5,"['css', 'cybersecurity', 'react', 'html', 'javascript']",['web development'],Coursera ML,Web Developer
bfbcf4f3,MCA,1,"['figma', 'business', 'azure']",['business'],Azure Fundamentals,Product Manager
3df3baab,BCA,3,"['nodejs', 'cloud computing']",['ai'],AWS Certification,Cloud Engineer
8d33391d,MBA,1,"['cybersecurity', 'aws', 'cloud computing', 'html']",['ai'],Udemy Web Dev,Cloud Engineer
514b7597,BSc,0,"['data analysis', 'deep learning', 'business', 'excel']",['business'],None,Product Manager
05d3412a,MBA,7,"['css', 'product management', 'html', 'excel', 'business']",['business'],AWS Certification,Product Manager
625a9adb,BCA,3,"['ui/ux', 'javascript', 'azure']",['design'],Google Data Analytics,UI/UX Designer
23dc3fb2,MCA,7,"['ui/ux', 'content writing', 'figma']",['design'],Google Data Analytics,UI/UX Designer
fbd20df3,MCA,1,"['css', 'react', 'html', 'ui/ux', 'javascript']",['web development'],None,Web Developer
deea6d31,BCA,9,"['ui/ux', 'machine learning', 'deep learning', 'product management']",['ai'],AWS Certification,ML Engineer
b80cba56,BCA,3,"['aws', 'tableau', 'ui/ux', 'cloud computing', 'azure']",['ai'],AWS Certification,Cloud Engineer
0d91271e,MCA,3,"['ui/ux', 'nodejs']",['design'],None,UI/UX Designer
afd48543,BTech,5,"['cybersecurity', 'html', 'networking', 'deep learning', 'data analysis']",['security'],Udemy Web Dev,Cybersecurity Analyst
d8fb2b8b,BSc,2,"['aws', 'product management', 'seo', 'machine learning', 'deep learning', 'python', 'azure', 'sql']",['ai'],AWS Certification,ML Engineer
40060bfa,BCA,5,"['deep learning', 'business', 'excel']",['business'],None,Product Manager
491c0415,BTech,5,"['machine learning', 'aws', 'python', 'azure']",['ai'],Coursera ML,ML Engineer
84c39656,BCA,5,"['product management', 'javascript', 'machine learning', 'excel', 'sql', 'business']",['business'],AWS Certification,Product Manager
a6722fa6,MBA,7,"['power bi', 'nodejs', 'networking', 'digital marketing']",['security'],AWS Certification,Cybersecurity Analyst
06cf4c16,BSc,5,"['css', 'aws', 'cybersecurity', 'machine learning', 'deep learning', 'python', 'data analysis']",['ai'],Azure Fundamentals,ML Engineer
5c56d24a,Diploma,4,"['ui/ux', 'power bi', 'azure', 'figma']",['design'],Udemy Web Dev,UI/UX Designer
56a56f57,MBA,1,"['aws', 'cloud computing', 'c++', 'deep learning']",['ai'],Udemy Web Dev,Cloud Engineer
a3358239,MBA,10,"['power bi', 'figma', 'machine learning', 'cloud computing', 'data analysis']",['ai'],AWS Certification,Data Scientist
8c4adfda,BCA,3,"['networking', 'figma']",['security'],AWS Certification,Cybersecurity Analyst
f7dbf773,Diploma,2,"['react', 'tableau', 'machine learning', 'deep learning', 'python']",['ai'],Azure Fundamentals,ML Engineer
6aee10cc,BTech,2,"['digital marketing', 'seo', 'java', 'excel']",['web development'],AWS Certification,Backend Developer
8fce3554,BTech,10,"['aws', 'python', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
5b3d37d4,Diploma,1,"['cloud computing', 'aws', 'deep learning', 'html']",['ai'],AWS Certification,ML Engineer
96d2fd18,Diploma,1,"['networking', 'python', 'excel']",['security'],Udemy Web Dev,Cybersecurity Analyst
34886296,MBA,10,"['ui/ux', 'aws', 'content writing', 'figma']",['design'],None,UI/UX Designer
e57a2b9a,Diploma,0,"['aws', 'seo', 'cloud computing', 'azure', 'nodejs', 'sql']",['ai'],Udemy Web Dev,Cloud Engineer
73922138,Diploma,5,"['c++', 'figma', 'digital marketing', 'excel', 'azure']",['ai'],AWS Certification,Cloud Engineer
bd3be4d8,Diploma,3,"['figma', 'react', 'java', 'javascript', 'nodejs']",['web development'],None,Backend Developer
86427be6,BSc,4,"['digital marketing', 'react', 'figma']",['design'],Google Data Analytics,UI/UX Designer
6ba3fc44,BTech,0,"['c++', 'tableau', 'java', 'deep learning', 'nodejs', 'sql']",['web development'],Google Data Analytics,Backend Developer
39c96c3a,Diploma,8,"['nodejs', 'networking', 'react', 'cybersecurity']",['security'],Coursera ML,Cybersecurity Analyst
128ccc20,Diploma,0,"['aws', 'digital marketing', 'machine learning', 'deep learning', 'python']",['ai'],Udemy Web Dev,ML Engineer
a30142a0,BCA,8,"['aws', 'figma', 'javascript', 'networking', 'deep learning', 'nodejs']",['ai'],Coursera ML,ML Engineer
33c33954,MBA,1,"['ui/ux', 'cybersecurity', 'figma']",['design'],AWS Certification,UI/UX Designer
753e64a8,MBA,4,"['aws', 'tableau', 'content writing']",['ai'],Coursera ML,ML Engineer
b7414b3a,MCA,4,"['cloud computing', 'excel', 'azure']",['ai'],None,Cloud Engineer
a14d34fa,BCA,8,"['networking', 'tableau']",['security'],AWS Certification,Cybersecurity Analyst
57427f26,MCA,10,"['c++', 'tableau', 'machine learning', 'python', 'sql']",['ai'],Coursera ML,ML Engineer
4b5f7db8,BTech,5,"['machine learning', 'cloud computing', 'cybersecurity']",['ai'],AWS Certification,Cloud Engineer
5b1f5d76,BCA,5,"['machine learning', 'deep learning', 'python', 'data analysis', 'sql']",['data'],AWS Certification,Data Scientist
ddf7e8a1,BTech,6,"['figma', 'tableau', 'content writing', 'ui/ux', 'excel']",['design'],AWS Certification,UI/UX Designer
8cce2443,MCA,7,"['aws', 'cybersecurity', 'java', 'ui/ux', 'networking']",['security'],Coursera ML,Cybersecurity Analyst
5d3ba255,MBA,2,"['machine learning', 'deep learning']",['ai'],Coursera ML,Data Scientist
15470774,MCA,2,"['javascript', 'aws', 'azure']",['ai'],Udemy Web Dev,Cloud Engineer
790e0edb,BSc,5,"['aws', 'c++', 'content writing', 'html', 'azure', 'data analysis']",['ai'],None,Cloud Engineer
67a727b8,MCA,2,"['cloud computing', 'nodejs', 'tableau', 'excel']",['business'],Azure Fundamentals,Product Manager
4b82fe07,BCA,5,"['figma', 'digital marketing', 'tableau', 'ui/ux', 'deep learning']",['design'],Google Data Analytics,UI/UX Designer
b2cc40c4,MBA,9,"['figma', 'ui/ux', 'networking', 'excel', 'azure']",['design'],Coursera ML,UI/UX Designer
58f907ae,BTech,2,"['ui/ux', 'aws', 'product management']",['design'],Udemy Web Dev,UI/UX Designer
498e1795,Diploma,2,"['digital marketing', 'aws', 'cloud computing', 'azure']",['ai'],Coursera ML,Cloud Engineer
793573d8,Diploma,2,"['aws', 'cybersecurity', 'product management', 'javascript', 'nodejs']",['business'],Udemy Web Dev,Product Manager
9e8d3e3d,MBA,5,"['aws', 'tableau', 'javascript', 'networking', 'deep learning', 'excel']",['ai'],None,ML Engineer
d4495e29,BCA,9,"['nodejs', 'digital marketing', 'sql', 'java']",['web development'],AWS Certification,Backend Developer
94064405,MCA,5,"['css', 'javascript', 'java']",['web development'],AWS Certification,Backend Developer
d51c8364,MBA,2,"['css', 'react', 'html', 'ui/ux', 'javascript']",['web development'],None,Web Developer
cb31c960,MBA,6,"['power bi', 'tableau', 'machine learning', 'python', 'excel', 'data analysis']",['data'],Udemy Web Dev,Data Scientist
68c568dd,MBA,4,"['aws', 'sql']",['ai'],None,Cloud Engineer
ce2a0487,BSc,5,"['product management', 'nodejs', 'content writing']",['business'],Coursera ML,Product Manager
dab70887,BCA,10,"['data analysis', 'sql', 'java', 'tableau']",['web development'],Azure Fundamentals,Backend Developer
3028f0c1,MBA,2,"['c++', 'figma', 'react', 'ui/ux', 'nodejs']",['design'],Coursera ML,UI/UX Designer
b1a2dd23,MBA,1,"['javascript', 'machine learning', 'cloud computing', 'deep learning', 'python', 'sql']",['data'],Azure Fundamentals,Data Scientist
512c0f14,BTech,0,"['product management', 'tableau', 'content writing', 'networking', 'data analysis']",['security'],Udemy Web Dev,Cybersecurity Analyst
3dc0e45a,BTech,1,"['aws', 'react', 'networking', 'cloud computing', 'excel', 'azure']",['ai'],AWS Certification,Cloud Engineer
0d58d0c7,BTech,8,"['product management', 'digital marketing']",['business'],AWS Certification,Product Manager
21b974ef,MCA,2,"['css', 'cybersecurity', 'networking', 'azure', 'nodejs']",['security'],Udemy Web Dev,Cybersecurity Analyst
d31657e1,MBA,1,"['cybersecurity', 'product management', 'excel', 'azure', 'business']",['business'],AWS Certification,Product Manager
b573a4f6,MBA,7,"['ui/ux', 'nodejs', 'sql', 'java']",['web development'],Udemy Web Dev,Backend Developer
df26b593,Diploma,10,"['ui/ux', 'power bi', 'html']",['design'],Coursera ML,UI/UX Designer
0386b9af,BTech,7,"['ui/ux', 'digital marketing', 'power bi', 'figma']",['design'],None,UI/UX Designer
c6e11bdf,BTech,1,"['ui/ux', 'aws', 'cloud computing', 'sql']",['ai'],AWS Certification,Cloud Engineer
6b67200f,BCA,10,"['javascript', 'data analysis', 'nodejs']",['web development'],Coursera ML,Web Developer
9bd9f651,BCA,2,"['aws', 'java', 'cloud computing', 'python', 'data analysis']",['ai'],Google Data Analytics,Data Scientist
cdb9a30f,BCA,5,"['cybersecurity', 'figma', 'content writing', 'ui/ux', 'deep learning']",['design'],Udemy Web Dev,UI/UX Designer
30cb20dc,BTech,6,"['power bi', 'aws', 'machine learning', 'deep learning', 'networking', 'python']",['ai'],None,ML Engineer
d10fff73,BTech,10,"['machine learning', 'networking', 'content writing']",['security'],AWS Certification,Cybersecurity Analyst
a5233b0e,MCA,3,"['content writing', 'figma', 'seo']",['marketing'],None,Digital Marketer
96298a01,BCA,7,"['css', 'react']",['web development'],Coursera ML,Web Developer
fc28d74c,Diploma,0,"['css', 'react', 'html', 'javascript', 'networking']",['web development'],Coursera ML,Web Developer
4c83fbed,MBA,4,"['aws', 'cloud computing']",['ai'],Google Data Analytics,ML Engineer
b32ec78c,BSc,10,"['ui/ux', 'excel', 'figma']",['design'],Azure Fundamentals,UI/UX Designer
7a7cbbb9,BTech,4,"['javascript', 'aws', 'deep learning', 'python']",['ai'],Coursera ML,ML Engineer
0778e580,BTech,5,"['seo', 'excel', 'content writing']",['marketing'],Azure Fundamentals,Digital Marketer
ffea72b0,BSc,5,"['css', 'cybersecurity', 'react', 'javascript', 'excel', 'nodejs', 'sql']",['web development'],None,Web Developer
fc662ce8,Diploma,10,"['javascript', 'machine learning', 'python', 'excel', 'data analysis']",['data'],None,Data Scientist
55a0fb80,BSc,2,"['javascript', 'machine learning', 'sql', 'python']",['ai'],Coursera ML,Data Scientist
89ce45b3,MCA,9,"['c++', 'product management', 'digital marketing', 'deep learning', 'sql']",['web development'],AWS Certification,Backend Developer
6466229b,BSc,7,"['nodejs', 'java', 'excel']",['web development'],Azure Fundamentals,Backend Developer
9114e3a9,MBA,9,"['seo', 'javascript', 'machine learning', 'deep learning', 'cloud computing', 'azure']",['ai'],Google Data Analytics,Cloud Engineer
17adb930,BSc,8,"['power bi', 'cloud computing', 'seo']",['ai'],Udemy Web Dev,Cloud Engineer
56386e54,BTech,0,"['digital marketing', 'content writing', 'html', 'seo']",['marketing'],None,Digital Marketer
5521b391,BSc,8,"['power bi', 'aws', 'product management', 'content writing']",['ai'],AWS Certification,Cloud Engineer
323d3e1c,MBA,6,"['networking', 'c++', 'cybersecurity', 'html']",['security'],Azure Fundamentals,Cybersecurity Analyst
060162f0,Diploma,7,"['machine learning', 'data analysis', 'sql', 'html']",['ai'],Azure Fundamentals,Data Scientist
411d47ad,BTech,2,"['cloud computing', 'seo', 'cybersecurity']",['security'],None,Cybersecurity Analyst
165099bd,MCA,1,"['product management', 'react', 'seo']",['marketing'],AWS Certification,Digital Marketer
f4ea2901,BTech,8,"['aws', 'c++', 'azure']",['ai'],Coursera ML,Cloud Engineer
6ed64446,MCA,9,"['digital marketing', 'tableau', 'java', 'javascript', 'data analysis', 'sql']",['data'],None,Data Scientist
36e70144,MCA,8,"['figma', 'react', 'ui/ux', 'data analysis', 'sql']",['design'],Azure Fundamentals,UI/UX Designer
401eb689,Diploma,3,"['css', 'react', 'seo', 'html']",['web development'],AWS Certification,Web Developer
90f185b4,MBA,3,"['aws', 'cybersecurity', 'seo', 'networking', 'azure']",['security'],Google Data Analytics,Cybersecurity Analyst
f9064d21,Diploma,9,"['product management', 'networking', 'cybersecurity', 'figma']",['security'],Google Data Analytics,Cybersecurity Analyst
3d74cb2b,BCA,7,"['ui/ux', 'javascript', 'machine learning']",['design'],Udemy Web Dev,UI/UX Designer
edbcde82,BTech,4,"['aws', 'digital marketing', 'react', 'seo', 'content writing', 'networking']",['marketing'],Azure Fundamentals,Digital Marketer
aaa668bd,MCA,0,"['power bi', 'css', 'machine learning', 'networking', 'python', 'data analysis']",['data'],AWS Certification,Data Scientist
f122ea77,MCA,10,"['css', 'react', 'content writing', 'html', 'javascript', 'machine learning']",['web development'],AWS Certification,Web Developer
d557a924,MCA,0,"['ui/ux', 'networking', 'cloud computing', 'python', 'business']",['business'],Azure Fundamentals,Product Manager
7774b108,BCA,9,"['cybersecurity', 'product management', 'java', 'networking', 'excel']",['security'],AWS Certification,Cybersecurity Analyst
f89fc951,BTech,2,"['networking', 'deep learning', 'cloud computing', 'azure']",['security'],AWS Certification,Cybersecurity Analyst
163cd081,MCA,6,"['seo', 'content writing']",['marketing'],Azure Fundamentals,Digital Marketer
092e523e,BTech,9,"['product management', 'tableau', 'business', 'excel']",['business'],None,Product Manager
f3364a08,BTech,1,"['css', 'react', 'html', 'javascript', 'azure', 'data analysis', 'sql']",['web development'],None,Web Developer
fabb4952,MBA,2,"['tableau', 'cloud computing', 'cybersecurity', 'azure']",['ai'],None,Cloud Engineer
105a344c,BTech,6,['networking'],['security'],Udemy Web Dev,Cybersecurity Analyst
e10ae0fb,MCA,7,"['css', 'product management', 'excel', 'data analysis', 'business']",['business'],Udemy Web Dev,Product Manager
e1c6ae05,BTech,10,"['ui/ux', 'digital marketing', 'react', 'figma']",['design'],None,UI/UX Designer
a447ca28,MBA,5,"['tableau', 'java', 'azure', 'nodejs', 'sql']",['web development'],Google Data Analytics,Backend Developer
